"","year","Trophic_interval","Species","chao","chao.se","jack1","jack1.se","jack2","boot","boot.se","n","total_sr","total_sr_chao","total_sr_jack1","total_sr_jack2","total_sr_boot","tips","tips_chao","tips_jack1","tips_jack2","tips_boot","Region"
"100",1997,"4.5-4.9",1,1,0,1,0,1,1,0,5,102,129.954703769271,115.977048580453,124.95556542072,108.344352507004,0.00980392156862745,0.00769498887685862,0.00862239565707089,0.00800284482434253,0.00922983041442196,"NFLS"
"101",1998,"3.0-3.4",31,36.99121522694,7.28853604766338,34.9941434846266,1.99707174231332,38.9824304538799,32.5563041750475,1.00899718081409,683,89,109.136633854178,102.978761444249,113.950958228407,94.7989309800401,0.348314606741573,0.338944073319738,0.339819036409482,0.34209831193997,0.343424802774434,"NFLS"
"102",1998,"3.5-3.9",36,45.985549132948,10.3708792837784,40.992774566474,2.23283666539358,45.978323699422,37.9951199360972,1.14492912654145,692,89,109.136633854178,102.978761444249,113.950958228407,94.7989309800401,0.404494382022472,0.421357591021096,0.398070184488155,0.403492207650081,0.400796924008531,"NFLS"
"103",1998,"4.0-4.4",22,26.1598694942904,4.87561814184503,26.9918433931485,2.23242023202263,28.9902040751048,24.2475068688955,1.29656458080536,613,89,109.136633854178,102.978761444249,113.950958228407,94.7989309800401,0.247191011235955,0.239698335659166,0.262110779102362,0.254409480409949,0.255778273217035,"NFLS"
"104",1998,"4.5-4.9",0,0,NA,0,NA,0,0,NA,NA,89,109.136633854178,102.978761444249,113.950958228407,94.7989309800401,0,0,0,0,0,"NFLS"
"105",1999,"3.0-3.4",33,57.4629349470499,31.0622131331138,39.9894099848714,2.64174866157735,45.9727662403154,35.7539851617261,1.33293705137514,661,92,140.675291981769,109.971927191594,123.93497342249,99.3742088459504,0.358695652173913,0.408479229988,0.363632892558131,0.370942640085908,0.359791394336048,"NFLS"
"106",1999,"3.5-3.9",35,52.9729323308271,23.5870747079478,40.990977443609,2.44580629956095,45.9774413443247,37.4180013477478,1.2563431631472,665,92,140.675291981769,109.971927191594,123.93497342249,99.3742088459504,0.380434782608696,0.3765617372075,0.372740375570524,0.370980362319432,0.376536344613853,"NFLS"
"107",1999,"4.0-4.4",24,30.2394247038917,7.53982569626686,28.9915397631134,2.23228444454294,31.9847658378502,26.2022223364765,1.21500742644408,591,92,140.675291981769,109.971927191594,123.93497342249,99.3742088459504,0.260869565217391,0.214959032804501,0.263626731871345,0.25807699759466,0.263672261050099,"NFLS"
"108",1999,"4.5-4.9",0,0,NA,0,NA,0,0,NA,NA,92,140.675291981769,109.971927191594,123.93497342249,99.3742088459504,0,0,0,0,0,"NFLS"
"109",2000,"3.0-3.4",31,31.6655405405405,1.3034864913432,32.9966216216216,1.41182468811233,32.0050589930032,32.2547906876208,0.959811487192943,592,88,94.9045711527855,96.9842633449776,98.9892866898982,92.7356604630211,0.352272727272727,0.333656642202857,0.340226553087804,0.323318412155699,0.347814320042316,"NFLS"
"110",2000,"3.5-3.9",36,39.9931972789116,5.2831462256284,39.9931972789116,1.99659863945578,41.989790123886,38.0297924737121,1.19801475226507,588,88,94.9045711527855,96.9842633449776,98.9892866898982,92.7356604630211,0.409090909090909,0.421404330614667,0.412367902787011,0.424185197489367,0.410088118031755,"NFLS"
"111",2000,"4.0-4.4",21,23.2458333333333,3.39009441786465,23.9944444444444,1.72884330607338,24.994437573009,22.4510773016882,1.03182371412463,540,88,94.9045711527855,96.9842633449776,98.9892866898982,92.7356604630211,0.238636363636364,0.244939027182476,0.247405544125185,0.252496390354934,0.242097561925929,"NFLS"
"112",2000,"4.5-4.9",0,0,NA,0,NA,0,0,NA,NA,88,94.9045711527855,96.9842633449776,98.9892866898982,92.7356604630211,0,0,0,0,0,"NFLS"
"113",2001,"3.0-3.4",34,41.9871589085072,11.6437353872372,37.9935794542536,1.99678972712681,40.9855511914654,35.8115641997304,1.12269102812944,623,89,103.645735814784,100.983369927038,105.979762068379,94.6374992362594,0.382022471910112,0.405102617859154,0.376236002835958,0.386729979305115,0.378407761075005,"NFLS"
"114",2001,"3.5-3.9",31,31.6656067832538,1.30359082015232,32.9968203497615,1.41196521012767,32.0047618806517,32.160829244217,0.912851741788931,629,89,103.645735814784,100.983369927038,105.979762068379,94.6374992362594,0.348314606741573,0.305517699636391,0.326754993159787,0.301989372838956,0.339831773913727,"NFLS"
"115",2001,"4.0-4.4",21,24.9929701230228,5.28286718818981,24.9929701230228,1.99648506151142,26.9894489962623,22.7762169034231,1.09178086687078,569,89,103.645735814784,100.983369927038,105.979762068379,94.6374992362594,0.235955056179775,0.241138431084956,0.247495900969443,0.254666065195055,0.240667991940098,"NFLS"
"116",2001,"4.5-4.9",3,5,2.92118697336089,5,1.15470053837925,6,3.88888888888889,0.566557723732531,3,89,103.645735814784,100.983369927038,105.979762068379,94.6374992362594,0.0337078651685393,0.0482412514194994,0.0495131030348123,0.0566145826608738,0.0410924730711703,"NFLS"
"117",2002,"3.0-3.4",35,55.2095,20.1480315198532,43.982,2.994,50.9579919839679,38.6538676485827,1.54733993154754,500,94,118.949115117404,110.964194661684,118.952027025999,101.762466413928,0.372340425531915,0.464143847942945,0.396362088997225,0.428391119159576,0.379844052632871,"NFLS"
"118",2002,"3.5-3.9",34,36.2455533596838,3.38971308916555,36.9940711462451,1.72862778225748,37.9940633193754,35.498207886491,1.02354086681969,506,94,118.949115117404,110.964194661684,118.952027025999,101.762466413928,0.361702127659574,0.304714779289524,0.333387461234998,0.319406606758127,0.348833996830412,"NFLS"
"119",2002,"4.0-4.4",25,27.4940617577197,2.95201724402817,29.9881235154394,2.23075665213756,29.9999717226558,27.610390878854,1.39247766918896,421,94,118.949115117404,110.964194661684,118.952027025999,101.762466413928,0.265957446808511,0.231141372767531,0.270250449767777,0.252202274082297,0.271321950536717,"NFLS"
"120",2002,"4.5-4.9",0,0,NA,0,NA,0,0,NA,NA,94,118.949115117404,110.964194661684,118.952027025999,101.762466413928,0,0,0,0,0,"NFLS"
"121",2003,"3.0-3.4",28,28.9978494623656,1.86738007278214,29.9956989247312,1.41117224288412,29.9999907304412,29.1705125815853,0.922286960694852,465,76,80.2397372541994,82.983442762367,83.9920308381066,79.7760746797454,0.368421052631579,0.361390134796933,0.361466069931895,0.35717663248631,0.365654899651154,"NFLS"
"122",2003,"3.5-3.9",29,29.9978401727862,1.86736517554844,30.9956803455724,1.41115910543492,30.9999906500986,30.1425725757809,0.914801075188277,463,76,80.2397372541994,82.983442762367,83.9920308381066,79.7760746797454,0.381578947368421,0.373852671996583,0.373516442723787,0.369082522958049,0.377839755801295,"NFLS"
"123",2003,"4.0-4.4",19,21.2440476190476,3.38766223710816,21.9920634920635,1.72746866257531,22.9920494575667,20.4629895223793,1.01060824145237,378,76,80.2397372541994,82.983442762367,83.9920308381066,79.7760746797454,0.25,0.264757193206485,0.265017487344317,0.273740844555641,0.256505344547551,"NFLS"
"124",2003,"4.5-4.9",0,0,NA,0,NA,0,0,NA,NA,76,80.2397372541994,82.983442762367,83.9920308381066,79.7760746797454,0,0,0,0,0,"NFLS"
"125",2004,"3.0-3.4",25,29.4912790697674,7.18041203522983,27.9941860465116,2.23260103721707,29.9883683299466,26.2555714061709,1.13760812903073,516,77,89.9741691129899,87.9777953783869,93.9642529252318,81.917200297153,0.324675324675325,0.32777495319498,0.318196039422339,0.319146562616834,0.320513534531568,"NFLS"
"126",2004,"3.5-3.9",31,37.23795761079,7.53815012526325,35.990366088632,2.23175956135817,38.9826515202238,33.2154279368371,1.21913001386209,519,77,89.9741691129899,87.9777953783869,93.9642529252318,81.917200297153,0.402597402597403,0.413873870444154,0.409084655211462,0.414866827614142,0.405475624366419,"NFLS"
"127",2004,"4.0-4.4",19,21.2449324324324,3.38886737427742,21.9932432432432,1.72814979223651,22.9932330750615,20.4225268237052,0.986340700619097,444,77,89.9741691129899,87.9777953783869,93.9642529252318,81.917200297153,0.246753246753247,0.236122574310778,0.249986296526887,0.244701919711504,0.249306943470027,"NFLS"
"128",2004,"4.5-4.9",2,2,0,2,0,2,2.02367413043976,0.152031792687186,8,77,89.9741691129899,87.9777953783869,93.9642529252318,81.917200297153,0.025974025974026,0.0222286020500883,0.0227330088393114,0.0212846900575202,0.024703897631986,"NFLS"
"129",1973,"3.0-3.4",13,13.2480158730159,0.72444413360941,13.9920634920635,0.992063492063492,13.0236825396825,13.7008426467628,0.742646288578216,126,44,48.3816137566138,49.952380952381,50.975873015873,46.97584169486,0.295454545454545,0.273823356526732,0.280108039402606,0.255487189706926,0.291657204053077,"SS"
"130",1974,"3.0-3.4",22,22.0992753623188,0.375058491552579,22.9927536231884,0.992753623188406,19.0866920554321,23.1188692219807,0.947821845236996,138,65,116.998999010167,78.9060316860914,84.8857448119308,71.288973631486,0.338461538461538,0.18888431139824,0.291394119459201,0.224851558971648,0.324297967052929,"SS"
"131",1975,"3.0-3.4",17,41.2905982905983,30.8461597667743,23.9401709401709,3.29342757710559,29.8460801650457,19.7000609644203,1.61881222251601,117,52,83.4883154285328,65.889953042127,74.7806584941623,57.900366602596,0.326923076923077,0.494567390402596,0.363335680704837,0.399114968576742,0.340240694841077,"SS"
"132",1976,"3.0-3.4",11,11.2478448275862,0.724062560219607,11.9913793103448,0.991379310344828,11.025712143928,11.6404577789999,0.68709316367256,116,42,47.2091874201788,48.94531449553,51.9342696679875,45.1892126909804,0.261904761904762,0.238255421078875,0.244995449185232,0.212301284188932,0.257593728366134,"SS"
"133",1977,"3.0-3.4",11,12.984126984127,3.71408220850717,12.984126984127,1.4029896452114,13.976126984127,11.9222771977255,0.796823784372922,126,39,41.9769562223299,42.9697854605329,43.9760233679631,41.0552592065339,0.282051282051282,0.309315590090832,0.302168764516004,0.317812433088452,0.290395857391837,"SS"
"134",1978,"3.0-3.4",14,14.4958333333333,1.02420573901601,15.9833333333333,1.40242844935332,14.0497198879552,15.2657431272023,0.951496161569756,120,47,49.1504188712522,52.9542328042328,52.028919129841,50.2659894177963,0.297872340425532,0.294927971444245,0.301832969470492,0.270036743467481,0.303699246827072,"SS"
"135",1979,"3.0-3.4",17,20.969465648855,5.25399390511773,20.969465648855,1.98473282442748,22.9540810334703,18.8285866011414,1.10285664692833,131,53,65.0777989821883,64.9125690971308,71.8475229301993,58.2264359271474,0.320754716981132,0.322221494531403,0.323041684230332,0.319483262572191,0.323368351528499,"SS"
"136",1980,"3.0-3.4",16,18.232,3.3712525862059,18.976,1.71819440110833,19.9758709677419,17.4625748825372,1.1554581592873,125,53,55.976535732916,58.9541429316641,57.0411211659899,56.5294089977048,0.30188679245283,0.325707901735673,0.321877294052019,0.350201233065039,0.308911329379832,"SS"
"137",1981,"3.0-3.4",14,16.9758064516129,4.50009941502619,16.9758064516129,1.71808265589493,19.9274193548387,15.1875394343934,0.906256262725526,124,49,68.8484717106676,59.9163619169369,68.7931537314469,53.5670912104588,0.285714285714286,0.246567658363615,0.283325053599662,0.28967154831469,0.283523691341077,"SS"
"138",1982,"3.0-3.4",18,22.4673913043478,7.14388478294971,20.9782608695652,1.71949971476041,22.956468845869,19.300078670785,0.929341633123005,138,54,63.9301123927832,61.9445193729666,67.8756059253584,57.4414371671156,0.333333333333333,0.351436755911039,0.338662097662839,0.3382138329802,0.335995748411288,"SS"
"139",1983,"3.0-3.4",20,24.4642857142857,7.13913593544498,22.9761904761905,1.71830437258817,24.9523174603175,21.3431274261832,0.947882106768245,126,59,71.9040520317716,69.9134102534586,76.8284862152686,63.7365889985697,0.338983050847458,0.340235147018918,0.328637816305833,0.324779501582299,0.334864600718782,"SS"
"140",1984,"3.0-3.4",15,15.9922480620155,1.85839678310347,16.984496124031,1.40325066654075,16.999878875969,16.05378513862,0.856985330967381,129,54,64.1753131586835,63.9267523971696,69.8706564099818,58.3661996082465,0.277777777777778,0.249196260600586,0.265686828864827,0.243304983085007,0.275052774488881,"SS"
"141",1985,"3.0-3.4",17,17.992125984252,2.28094425151048,18.9842519685039,1.40307802251189,20.9527559055118,17.8367377954758,0.746798245299491,127,56,63.1977997431172,64.9315737303554,71.8371730654329,59.7248433234033,0.303571428571429,0.284695449167302,0.29237319962921,0.291670106317059,0.298648548961307,"SS"
"142",1986,"3.0-3.4",18,22.4697986577181,7.1475659320015,20.9798657718121,1.72042630550466,22.9596861962634,19.3730676251661,0.999084851056917,149,55,59.966693067656,60.9615954583473,61.9792541378565,58.1045840978896,0.327272727272727,0.374704648668338,0.344148895941328,0.370441472967642,0.333417198073873,"SS"
"143",1987,"3.0-3.4",18,22.471875,7.15074091987152,20.98125,2.22488588190496,22.9624606918239,19.2915460232243,1.15312336165307,160,59,85.8469057049865,71.9258274993859,82.8131102418563,64.1861120914098,0.305084745762712,0.261766860616092,0.291706758607388,0.277280500934718,0.300556388206696,"SS"
"144",1988,"3.0-3.4",17,17,0,17,0,14.0598657718121,17.5321489046065,0.795877192844182,150,59,67.4497404601571,66.9459175084175,68.9515916398785,63.0884576470845,0.288135593220339,0.25203951689098,0.253936321029023,0.203909227291578,0.277897884311595,"SS"
"145",1989,"3.0-3.4",16,16.4965517241379,1.31505505506792,16.9931034482759,0.993103448275862,16.9999521072797,16.6458597480204,0.698961336961469,145,54,78.8384872080089,62.9419897770009,69.8659240385742,57.8058229409628,0.296296296296296,0.209244904466687,0.269980397958203,0.243322511527848,0.287961642982245,"SS"
"146",1990,"3.0-3.4",20,23.9775280898876,5.26389804694729,23.9775280898876,1.98876404494382,25.9662286548594,21.8074339532062,1.10831518307993,178,56,69.9277768461066,65.9478447756894,73.8771787122647,60.0710472486656,0.357142857142857,0.342889895422475,0.363583194741893,0.351478347000663,0.363027364296378,"SS"
"147",1991,"3.0-3.4",15,15.4969325153374,1.31591874343947,15.9938650306748,0.993865030674847,15.999962129819,15.5553556743863,0.631205144007877,163,57,62.4688988626722,64.9500873170504,69.9024630926951,60.5120299355384,0.263157894736842,0.248074366564471,0.246248553179022,0.22888981906978,0.257062202192802,"SS"
"148",1992,"3.0-3.4",17,17.2484848484848,0.725490239875265,17.9939393939394,0.993939393939394,17.0181079083518,17.7009926439429,0.723127280424557,165,59,67.8513011291072,67.933194349082,70.9286762432868,63.2985264739159,0.288135593220339,0.254210082363262,0.264876980485793,0.239932687450409,0.27964304431695,"SS"
"149",1993,"3.0-3.4",20,21.989010989011,3.72256700842717,21.989010989011,1.40644315818423,22.9834861271325,20.9823439947968,0.862743167304265,182,65,78.9236154081129,77.9232490182741,86.8352904689302,70.6302800330815,0.307692307692308,0.278611298726067,0.282188066668707,0.26467909536568,0.297072926582893,"SS"
"150",1994,"3.0-3.4",20,22.9836956521739,4.54521027860947,22.9836956521739,1.72263748796252,25.9510869565217,21.1114860751316,0.838172827122177,184,61,70.1172316539754,68.9569546737356,73.9179017726534,64.4528371436069,0.327868852459016,0.32778954773339,0.333304969178518,0.351079864744247,0.327549368045556,"SS"
"151",1995,"3.0-3.4",25,29.1445035460993,4.85918386242788,29.9734042553191,2.22417399889607,31.9679997724428,27.2553401760584,1.22258039624478,188,73,123.897177045041,91.8996045449482,106.762279891812,80.6432718140269,0.342465753424658,0.235231376865869,0.3261537892762,0.299431595174229,0.337974136750211,"SS"
"152",1996,"3.0-3.4",25,27.6519337016575,3.46827577416209,28.9779005524862,1.98895027624309,29.9833333333333,26.9395112088137,1.17440103674821,181,71,83.2239289273003,82.9315308468719,85.9519967553889,76.7356147651727,0.352112676056338,0.332259412143503,0.349419578495327,0.348838124362172,0.35106920419227,"SS"
"153",1997,"3.0-3.4",24,31.956043956044,11.5997118419834,27.978021978022,1.98901098901099,30.9505190941655,25.6741502882561,1.05655090668602,182,70,93.3726665543165,81.9348349517572,88.8864116873823,75.2379604314843,0.342857142857143,0.342241955117075,0.341466752139005,0.348203043711787,0.341239317772794,"SS"
"154",1998,"3.0-3.4",22,26.4742857142857,7.15442720079173,24.9828571428571,1.72215337438277,26.9656814449918,23.2911721184987,0.926358656406771,175,70,87.0687175324675,82.9258116883117,90.8628881176295,75.703101021092,0.314285714285714,0.304061969264835,0.30126756234547,0.296773325211526,0.307664703352237,"SS"
"155",1999,"3.0-3.4",23,23.1243093922652,0.435871424319025,23.9944751381215,0.994475138121547,21.0496009821977,24.0039233023109,0.997439307049309,181,68,87.0210778999033,77.9428589103471,82.9110269484348,72.5998052046329,0.338235294117647,0.265732279469856,0.307846998090241,0.253881802661655,0.330633439506517,"SS"
"156",2000,"3.0-3.4",24,25.1194581280788,1.76172361261301,26.9852216748768,1.72351853758085,26.0146807784227,25.6721517104105,1.09328490905127,203,72,87.0502953865619,82.9459060928332,84.976405106138,77.4633424087627,0.333333333333333,0.288562583464324,0.325335184652452,0.30614004847498,0.331410327932176,"SS"
"157",2001,"3.0-3.4",20,20.9946524064171,1.86225291794522,21.9893048128342,1.40665092300212,21.9999424989937,21.0200400682947,0.854181439355532,187,68,83.9103372854787,79.9282014526779,85.880267006147,73.2845977103273,0.294117647058824,0.250203408609709,0.275113219279095,0.256169935957687,0.286827528908337,"SS"
"158",2002,"3.0-3.4",24,24.9949748743719,1.86277008134394,25.9899497487437,1.40710696155715,25.9999492411553,25.1968999275601,0.991442193712377,199,72,89.5777510974233,84.930629098842,91.8836809826797,77.8332230102804,0.333333333333333,0.279031060371093,0.306013861247827,0.282965908234089,0.323729365854887,"SS"
"159",2003,"3.0-3.4",27,33.219362745098,7.51691276966452,31.9754901960784,2.22510685996303,34.955834057761,29.1725059118922,1.20632620317157,204,71,86.1761165176413,81.9466900488572,89.8838334674538,75.6335150915969,0.380281690140845,0.385482243659676,0.390198678885192,0.388900124853022,0.385708714933617,"SS"
"160",1973,"3.5-3.9",18,22.1335978835979,4.84751966219022,22.9603174603175,2.21832140624979,24.9521904761905,20.2577820597879,1.22052283293762,126,44,48.3816137566138,49.952380952381,50.975873015873,46.97584169486,0.409090909090909,0.457479529205911,0.459644105497299,0.489490203893532,0.431238298855313,"SS"
"161",1974,"3.5-3.9",25,74.6644295302013,59.1848140515341,34.9328859060403,3.97818473500986,43.8187465989479,28.8029574980667,1.97867758466731,149,65,116.998999010167,78.9060316860914,84.8857448119308,71.288973631486,0.384615384615385,0.638162977135497,0.442715026463532,0.516208542388723,0.404031030758807,"SS"
"162",1975,"3.5-3.9",18,24.2047101449275,7.50017776604423,22.963768115942,2.21986458635849,25.9346768221729,20.1980730547585,1.22609989141287,138,52,83.4883154285328,65.889953042127,74.7806584941623,57.900366602596,0.346153846153846,0.289917337781802,0.348516990158728,0.346809955199812,0.348841885464901,"SS"
"163",1976,"3.5-3.9",16,19.96875,5.25311477542134,19.96875,1.984375,21.9530019685039,17.8095979907541,1.20112662087038,128,42,47.2091874201788,48.94531449553,51.9342696679875,45.1892126909804,0.380952380952381,0.422984403910004,0.407980829336047,0.422707435934848,0.394111712291656,"SS"
"164",1977,"3.5-3.9",13,13.4963503649635,1.31459833750105,13.992700729927,0.992700729927007,13.9999463288965,13.6308010503131,0.687488516798934,137,39,41.9769562223299,42.9697854605329,43.9760233679631,41.0552592065339,0.333333333333333,0.321518079907471,0.32564046061573,0.31835407698768,0.332011082471592,"SS"
"165",1978,"3.5-3.9",16,16.6617283950617,1.29748172331405,17.9851851851852,1.40373790635552,17.022056384743,17.254793300387,0.960392610590648,135,47,49.1504188712522,52.9542328042328,52.028919129841,50.2659894177963,0.340425531914894,0.338994636825101,0.339636403602991,0.327165289408828,0.343269743622675,"SS"
"166",1979,"3.5-3.9",21,29.1083333333333,8.22143342687835,27.95,2.62685308741413,31.9141315519013,24.0248063393705,1.39631290014899,140,53,65.0777989821883,64.9125690971308,71.8475229301993,58.2264359271474,0.39622641509434,0.447285153901721,0.430579168083418,0.444192510059203,0.412609941804273,"SS"
"167",1980,"3.5-3.9",21,21.4962962962963,1.02493601125167,22.9851851851852,1.40373790635552,21.0442233278054,22.4312287465917,1.12806423039185,135,53,55.976535732916,58.9541429316641,57.0411211659899,56.5294089977048,0.39622641509434,0.384023341474056,0.389882441541524,0.368930745007039,0.396806355210656,"SS"
"168",1981,"3.5-3.9",19,31.4045801526718,17.0110868532253,23.9618320610687,2.2189987562975,27.9083382266588,21.1464271790425,1.20910650205304,131,49,68.8484717106676,59.9163619169369,68.7931537314469,53.5670912104588,0.387755102040816,0.456140555808529,0.399921345262708,0.405684820550701,0.394765269145579,"SS"
"169",1982,"3.5-3.9",21,25.469387755102,7.14693760999536,23.9795918367347,1.72026814901399,25.9591370794893,22.4079658300053,0.98112334191431,147,54,63.9301123927832,61.9445193729666,67.8756059253584,57.4414371671156,0.388888888888889,0.398394227725105,0.387114018794045,0.382451644086038,0.390101065278248,"SS"
"170",1983,"3.5-3.9",20,23.9705882352941,5.2553729303141,23.9705882352941,1.98529411764706,25.9557734204793,21.7884197886122,1.11643607413405,136,59,71.9040520317716,69.9134102534586,76.8284862152686,63.7365889985697,0.338983050847458,0.33336908780471,0.342861092720167,0.337840489890076,0.341851048682588,"SS"
"171",1984,"3.5-3.9",22,28.2040441176471,7.49941708104513,26.9632352941176,2.62907493894755,29.9337145969499,24.2062193623344,1.38828221323834,136,54,64.1753131586835,63.9267523971696,69.8706564099818,58.3661996082465,0.407407407407407,0.43948432394725,0.421783279816846,0.428416106774596,0.41473009249885,"SS"
"172",1985,"3.5-3.9",23,29.2056737588652,7.50127833110961,27.9645390070922,2.22020933936149,30.9360688956434,25.1492375544295,1.18372902871824,141,56,63.1977997431172,64.9315737303554,71.8371730654329,59.7248433234033,0.410714285714286,0.462131179844532,0.430677055868412,0.430641512959666,0.421085031872737,"SS"
"173",1986,"3.5-3.9",22,22.4968944099379,1.0258793948851,23.9875776397516,1.40542962720308,22.0371118012422,23.3409959438477,1.02618240590373,161,55,59.966693067656,60.9615954583473,61.9792541378565,58.1045840978896,0.4,0.375156495365791,0.393486710106551,0.355556260038666,0.401706617579858,"SS"
"174",1987,"3.5-3.9",22,34.4293785310734,17.0443653368129,26.9717514124294,2.22343482508454,30.9321712891628,24.0516482160123,1.15322971508922,177,59,85.8469057049865,71.9258274993859,82.8131102418563,64.1861120914098,0.372881355932203,0.401055556380684,0.374993967398702,0.373517806526348,0.3747173248593,"SS"
"175",1988,"3.5-3.9",23,26.9753086419753,5.261171622407,26.9753086419753,1.98765432098765,28.9628862817269,24.9056735000979,1.13528605796256,162,59,67.4497404601571,66.9459175084175,68.9515916398785,63.0884576470845,0.389830508474576,0.39993198577109,0.402941802068566,0.420046667421322,0.394773852919652,"SS"
"176",1989,"3.5-3.9",23,47.341935483871,30.9105197130071,29.9548387096774,2.98279492367675,35.8838290741517,25.7694855135547,1.49069030673816,155,54,78.8384872080089,62.9419897770009,69.8659240385742,57.8058229409628,0.425925925925926,0.600492692851439,0.475911848605443,0.513609883043121,0.445793939130893,"SS"
"177",1990,"3.5-3.9",21,30.9502487562189,10.2565576890474,25.9751243781095,2.22494326119382,30.9253731343284,22.861388454478,1.08633970978054,201,56,69.9277768461066,65.9478447756894,73.8771787122647,60.0710472486656,0.375,0.44260307065578,0.393873741688747,0.418605226585274,0.380572497094028,"SS"
"178",1991,"3.5-3.9",26,29.9774011299435,5.26374208644927,29.9774011299435,1.98870056497175,31.9660374935799,27.8569442420819,1.14520501646385,177,57,62.4688988626722,64.9500873170504,69.9024630926951,60.5120299355384,0.456140350877193,0.479877213713083,0.461545201373023,0.457294866007666,0.46035382174019,"SS"
"179",1992,"3.5-3.9",22,22.6629001883239,1.29932767008313,23.9887005649718,1.40622365524104,23.0168528505393,23.2676048383236,0.963871619385999,177,59,67.8513011291072,67.933194349082,70.9286762432868,63.2985264739159,0.372881355932203,0.334008336040617,0.353121928018036,0.324507012813703,0.367585252524192,"SS"
"180",1993,"3.5-3.9",27,32.9672131147541,6.44785588173677,32.9672131147541,2.4361045529319,35.9507295982706,29.8146112127848,1.39209166670671,183,65,78.9236154081129,77.9232490182741,86.8352904689302,70.6302800330815,0.415384615384615,0.417710376599971,0.423072876581709,0.414010587217806,0.422122228579872,"SS"
"181",1994,"3.5-3.9",23,28.9677419354839,7.22887370742262,26.9784946236559,1.98924731182796,30.9354838709677,24.5240740436789,0.98975639540907,186,61,70.1172316539754,68.9569546737356,73.9179017726534,64.4528371436069,0.377049180327869,0.413132995301897,0.391236746914108,0.418511390733396,0.380496423905079,"SS"
"182",1995,"3.5-3.9",27,58.8324607329843,39.3927759266654,34.9581151832461,3.72626301355138,41.8900248002205,30.0893444733896,1.82785889578824,191,73,123.897177045041,91.8996045449482,106.762279891812,80.6432718140269,0.36986301369863,0.474849081602534,0.380394620372365,0.392367274684184,0.373116613407988,"SS"
"183",1996,"3.5-3.9",24,25.1187150837989,1.76076513532352,26.9832402234637,2.22607297557972,26.016634235139,25.69070493861,1.31992156419698,179,71,83.2239289273003,82.9315308468719,85.9519967553889,76.7356147651727,0.338028169014085,0.301820827345716,0.325367685220795,0.302687956269124,0.334795062465181,"SS"
"184",1997,"3.5-3.9",26,40.9193548387097,13.6616209090776,31.9677419354839,2.4363204430908,37.9032258064516,28.2883669598881,1.23968601082091,186,70,93.3726665543165,81.9348349517572,88.8864116873823,75.2379604314843,0.371428571428571,0.438236973931832,0.390160570339909,0.426423174104036,0.375985297815841,"SS"
"185",1998,"3.5-3.9",28,36.12,8.23255326938935,34.96,2.98476129698842,38.9313300492611,31.0750642101233,1.57288803343988,175,70,87.0687175324675,82.9258116883117,90.8628881176295,75.703101021092,0.4,0.414844745893162,0.421581643739612,0.428462388283996,0.410486014324107,"SS"
"186",1999,"3.5-3.9",27,44.9021739130435,23.4957136218744,32.9673913043478,2.43617729852892,37.9184485626039,29.4408818666514,1.28968048624533,184,68,87.0210778999033,77.9428589103471,82.9110269484348,72.5998052046329,0.397058823529412,0.515991929733306,0.422968720486224,0.45733902905565,0.405522876868169,"SS"
"187",2000,"3.5-3.9",28,29.4927184466019,2.28175350289599,30.9854368932039,1.7236427939399,30.9999289604546,29.6889516493924,1.10976439950849,206,72,87.0502953865619,82.9459060928332,84.976405106138,77.4633424087627,0.388888888888889,0.33880090027994,0.373561979762147,0.364806312078451,0.383264531663612,"SS"
"188",2001,"3.5-3.9",25,37.4327956989247,17.0489510440698,29.9731182795699,2.22404610665302,33.9354548096484,27.021224499119,1.14190124940112,186,68,83.9103372854787,79.9282014526779,85.880267006147,73.2845977103273,0.367647058823529,0.446104698299225,0.375000534665048,0.395148454850745,0.368716283412321,"SS"
"189",2002,"3.5-3.9",24,36.4378109452736,17.0556813098726,28.9751243781095,2.22494326119382,32.9402736318408,25.982754662027,1.13243591708406,201,72,89.5777510974233,84.930629098842,91.8836809826797,77.8332230102804,0.333333333333333,0.406773004444424,0.341162248361405,0.358499717028643,0.333826014870219,"SS"
"190",2003,"3.5-3.9",24,31.9615384615385,11.6074858522701,27.9807692307692,1.99038461538462,30.9567075436641,25.6074213544866,1.01907159538243,208,71,86.1761165176413,81.9466900488572,89.8838334674538,75.6335150915969,0.338028169014085,0.37088627050159,0.341450877565487,0.34440795802143,0.338572408322876,"SS"
"191",1973,"4.0-4.4",11,11,0,11,0,11,11.0172169883092,0.130079067735996,132,44,48.3816137566138,49.952380952381,50.975873015873,46.97584169486,0.25,0.227359096687764,0.220209723546234,0.215788359261151,0.234529421737104,"SS"
"192",1974,"4.0-4.4",16,18.2352941176471,3.37573948496586,18.9803921568627,1.72073021405536,19.9803061575507,17.3671469114385,0.956068797257125,153,65,116.998999010167,78.9060316860914,84.8857448119308,71.288973631486,0.246153846153846,0.155858548123667,0.24054424929607,0.235378816570653,0.243616172694735,"SS"
"193",1975,"4.0-4.4",15,15.993006993007,1.85961399580907,16.986013986014,1.40432395704181,16.9999015069438,16.0022325834171,0.830147107366469,143,52,83.4883154285328,65.889953042127,74.7806584941623,57.900366602596,0.288461538461538,0.191559823801898,0.257793687835138,0.227330192716488,0.276375324067458,"SS"
