"","year","Trophic_interval","Species","chao","chao.se","jack1","jack1.se","jack2","boot","boot.se","n","total_sr","total_sr_chao","total_sr_jack1","total_sr_jack2","total_sr_boot","tips","tips_chao","tips_jack1","tips_jack2","tips_boot","Region"
"94",1996,"3.5-3.9",46,69.9782805429864,20.1812678592904,57.9891402714932,3.46096668154939,66.9755631516821,50.9232318593342,1.81056152494816,1105,120,157.75727650496,144.977027960066,159.035356863556,130.939871890648,0.383333333333333,0.443581951294566,0.399988474639351,0.42113630875896,0.388905465722937,"NFLS"
"95",1996,"4.0-4.4",29,32.1219302554028,3.65454527964585,33.9950884086444,2.23387144707003,34.9970491815946,31.4559410278292,1.30357154261321,1018,120,157.75727650496,144.977027960066,159.035356863556,130.939871890648,0.241666666666667,0.203616156205593,0.234486034697914,0.220058293148109,0.240231952068038,"NFLS"
"96",1996,"4.5-4.9",4,4,0,4,0,3.07624831309042,4.14303911560879,0.354319003238259,39,120,157.75727650496,144.977027960066,159.035356863556,130.939871890648,0.0333333333333333,0.025355407297959,0.0275905780128271,0.0193431723219238,0.0316407756918287,"NFLS"
"97",1997,"3.0-3.4",43,60.9835916134913,23.6008376365802,48.9945305378304,2.4472568442027,53.9863255128453,45.4161106810758,1.25614273955337,1097,114,137.228546892922,126.972133593008,136.92461746647,119.582690722368,0.37719298245614,0.444394355214416,0.385868372464118,0.394277716540383,0.379788332297332,"NFLS"
"98",1997,"3.5-3.9",38,40.2479433272395,3.39296824797804,40.9972577696526,1.73046758013966,41.997256097051,39.5640825208442,1.0831441535458,1094,114,137.228546892922,126.972133593008,136.92461746647,119.582690722368,0.333333333333333,0.293291332150041,0.322883900660155,0.306718082358969,0.330851248469555,"NFLS"
"99",1997,"4.0-4.4",29,31.9970119521912,4.5910857574975,31.9970119521912,1.73032565736214,34.9910358565737,30.2323015704564,0.939533633810754,1004,114,137.228546892922,126.972133593008,136.92461746647,119.582690722368,0.254385964912281,0.233165858537861,0.252000270033686,0.255549633835145,0.252815030234149,"NFLS"
"100",1997,"4.5-4.9",4,4,0.425795823527349,4.98333333333333,0.983333333333333,5.95,4.37019594999168,0.486564414236457,60,114,137.228546892922,126.972133593008,136.92461746647,119.582690722368,0.0350877192982456,0.0291484540976824,0.0392474568420402,0.0434545672655031,0.0365453889989634,"NFLS"
"101",1998,"3.0-3.4",37,49.2386888273315,13.1424182564005,43.9935364727609,2.64330832739786,48.9861478777204,39.8584001378615,1.36638707753044,1083,111,151.211312694692,128.982884843688,143.957228402272,118.435196876697,0.333333333333333,0.325628340564362,0.341080419515161,0.340282654934381,0.336541848951863,"NFLS"
"102",1998,"3.5-3.9",42,51.9908424908425,10.394982089858,46.9954212454212,2.23402029620171,51.9862637362637,44.0062293477484,1.14817105406349,1092,111,151.211312694692,128.982884843688,143.957228402272,118.435196876697,0.378378378378378,0.343829053291907,0.364353931937358,0.361122982939029,0.371563779250211,"NFLS"
"103",1998,"4.0-4.4",29,46.9817813765182,23.5985003160091,34.9939271255061,2.44701050215283,39.9848167882882,31.5289950960423,1.33006782865887,988,111,151.211312694692,128.982884843688,143.957228402272,118.435196876697,0.261261261261261,0.310702820703489,0.271306748704795,0.277754838934209,0.266213050913127,"NFLS"
"104",1998,"4.5-4.9",3,3,0,3,0,3,3.04157229504482,0.199672939775249,24,111,151.211312694692,128.982884843688,143.957228402272,118.435196876697,0.027027027027027,0.0198397854402418,0.0232588998426856,0.0208395231923807,0.0256813208847991,"NFLS"
"105",1999,"3.0-3.4",36,37.498496993988,2.28931992717771,38.996993987976,1.73031528571761,38.9999969849428,37.6439343243375,1.11172018943927,998,103,116.652709876081,117.948665184957,124.870448886896,109.942145717171,0.349514563106796,0.321454143961356,0.330626836063164,0.312323670913266,0.342397668144275,"NFLS"
"106",1999,"3.5-3.9",38,46.1585325365206,8.26927932918775,44.9930278884462,2.6431161005954,48.9880448296545,41.0419880255507,1.42358244328812,1004,103,116.652709876081,117.948665184957,124.870448886896,109.942145717171,0.368932038834951,0.395691901075889,0.381462798395317,0.392310953202597,0.373305321247161,"NFLS"
"107",1999,"4.0-4.4",26,29.9956803455724,5.28619640966567,29.9956803455724,1.99784017278618,31.9935181834102,27.8952598681674,1.14417640321416,926,103,116.652709876081,117.948665184957,124.870448886896,109.942145717171,0.252427184466019,0.257136592689844,0.25431131669473,0.256213687614665,0.253726718595512,"NFLS"
"108",1999,"4.5-4.9",3,3,0.393127983409646,3.96296296296296,0.962962962962963,4.88888888888889,3.36096349911551,0.480281495695718,27,103,116.652709876081,117.948665184957,124.870448886896,109.942145717171,0.029126213592233,0.0257173622729114,0.0335990488467891,0.0391516882694727,0.0305702920130527,"NFLS"
"109",2000,"3.0-3.4",36,36.9989258861439,1.86910625732328,37.9978517722879,1.41269453599031,37.9999976900777,37.1228932771614,0.990772937719989,931,109,112.646019389981,115.992276946194,114.007160016389,113.286573146236,0.330275229357798,0.328453025561903,0.327589497962127,0.333312378666525,0.32769014231935,"NFLS"
"110",2000,"3.5-3.9",41,43.2475570032573,3.39244207347612,43.9967426710098,1.73017018779953,44.9967403106264,42.6103404940678,1.07631621423642,921,109,112.646019389981,115.992276946194,114.007160016389,113.286573146236,0.376146788990826,0.383924414173343,0.379307517960171,0.394683459391129,0.37612877952504,"NFLS"
"111",2000,"4.0-4.4",28,28.3995365005794,0.866441696958798,29.9976825028969,1.41257484445609,27.0104220156848,29.4914420449669,1.05890999708358,863,109,112.646019389981,115.992276946194,114.007160016389,113.286573146236,0.256880733944954,0.252113094225373,0.258617929509324,0.236918646265743,0.260326014159665,"NFLS"
"112",2000,"4.5-4.9",4,4,0,4,0,4,4.06189733003964,0.248272206399818,59,109,112.646019389981,115.992276946194,114.007160016389,113.286573146236,0.036697247706422,0.0355094660393813,0.0344850545683786,0.035085515676603,0.0358550639959455,"NFLS"
"113",2001,"3.0-3.4",36,40.4950440528634,7.18616910968264,38.9966960352423,1.73014326262662,40.9933908562381,37.4085469139448,0.988355161523847,908,106,116.909938308237,118.90756562707,123.750138332027,112.100433745938,0.339622641509434,0.346378114973399,0.327958072554841,0.331259353797658,0.33370563934415,"NFLS"
"114",2001,"3.5-3.9",36,37.4983534577388,2.28913198940884,38.9967069154775,1.73014954433335,38.9999963812258,37.5472437310108,1.04086380129503,911,106,116.909938308237,118.90756562707,123.750138332027,112.100433745938,0.339622641509434,0.320745644043307,0.327958164056464,0.315151133622066,0.33494289429876,"NFLS"
"115",2001,"4.0-4.4",28,29.9976218787158,2.64305473678109,31.9952437574316,1.99762187871581,31.9999943378065,30.0560880611994,1.19870216485647,841,106,116.909938308237,118.90756562707,123.750138332027,112.100433745938,0.264150943396226,0.256587440835236,0.269076602390282,0.258585523774923,0.268117500145609,"NFLS"
"116",2001,"4.5-4.9",6,8.91891891891892,4.30345393661657,8.91891891891892,1.68523862358053,11.7567567567568,7.08855503978295,0.819346719370881,37,106,116.909938308237,118.90756562707,123.750138332027,112.100433745938,0.0566037735849057,0.0762888001480584,0.0750071609984121,0.0950039888053528,0.0632339662114805,"NFLS"
"117",2002,"3.0-3.4",39,45.2421383647799,7.5429249724065,43.9937106918239,2.23325531337715,46.9886760768658,41.2518238205862,1.2363502726065,795,115,126.379075330945,127.960185953613,130.954626748409,121.466145024458,0.339130434782609,0.357987572280502,0.343807805247893,0.358816463714114,0.339615814861663,"NFLS"
"118",2002,"3.5-3.9",40,42.6632782719187,3.48147667091866,43.994917407878,1.99745870393901,44.9961832061069,41.9377831746527,1.15525435893637,787,115,126.379075330945,127.960185953613,130.954626748409,121.466145024458,0.347826086956522,0.33758182009322,0.343817235650367,0.343601324545439,0.345263144444144,"NFLS"
"119",2002,"4.0-4.4",30,30.499299719888,1.02967237168839,31.9971988795518,1.41223287110927,30.0083955040642,31.3972005291167,1.02123222118299,714,115,126.379075330945,127.960185953613,130.954626748409,121.466145024458,0.260869565217391,0.241331879031558,0.250055895441972,0.229151090336935,0.258485197853235,"NFLS"
"120",2002,"4.5-4.9",6,7.97435897435897,3.69711225867628,7.97435897435897,1.39608261926575,8.96137196137196,6.8793375001022,0.764319747276893,78,115,126.379075330945,127.960185953613,130.954626748409,121.466145024458,0.0521739130434783,0.0630987285947198,0.0623190636597683,0.068431121403512,0.056635842840958,"NFLS"
"121",2003,"3.0-3.4",34,36.2465170278638,3.39102561890656,36.9953560371517,1.72936961436831,37.9953512371901,35.6288449314025,1.1209302713711,646,98,119.810883384543,110.978095133271,115.972369840456,104.344076534748,0.346938775510204,0.302531089029095,0.333357280936612,0.327624168493416,0.34145536684622,"NFLS"
"122",2003,"3.5-3.9",36,37.5975155279503,2.15869927558267,39.9937888198758,1.99689440993789,39.0046463104817,38.3131124080426,1.32401268064247,644,98,119.810883384543,110.978095133271,115.972369840456,104.344076534748,0.36734693877551,0.313807180665531,0.360375520699363,0.336327061041702,0.367180521218027,"NFLS"
"123",2003,"4.0-4.4",26,43.9668508287293,23.5792224638221,31.9889502762431,2.82386927116555,36.9723722927837,28.4021189140903,1.43945710368576,543,98,119.810883384543,110.978095133271,115.972369840456,104.344076534748,0.26530612244898,0.366968755981991,0.288245623947937,0.318803283434209,0.272196753829452,"NFLS"
"124",2003,"4.5-4.9",2,2,0,2,0,2,2.00000028121276,0.000530294896411438,17,98,119.810883384543,110.978095133271,115.972369840456,104.344076534748,0.0204081632653061,0.0166929743233829,0.0180215744160886,0.0172454870306731,0.0191673581063006,"NFLS"
"125",2004,"3.0-3.4",32,49.9773299748111,23.5927528070284,37.992443324937,2.82531012021856,42.9811067241385,34.4266651952608,1.49067251168588,794,96,124.130844284575,110.980764032008,120.961687036068,102.568064656424,0.333333333333333,0.402618142677221,0.342333589575755,0.355328267795427,0.335647019475129,"NFLS"
"126",2004,"3.5-3.9",38,46.1563552188552,8.26720410579039,44.9911616161616,2.64241071597486,48.9848436961269,41.0985196989565,1.49906829934841,792,96,124.130844284575,110.980764032008,120.961687036068,102.568064656424,0.395833333333333,0.371836310990037,0.405396034245951,0.404961644438051,0.400695088053245,"NFLS"
"127",2004,"4.0-4.4",22,23.9971590909091,3.73672214569288,23.9971590909091,1.41220473629018,24.9957366158024,23.0007907778159,0.839479997438797,704,96,124.130844284575,110.980764032008,120.961687036068,102.568064656424,0.229166666666667,0.193321484512701,0.216228094122583,0.206641765903524,0.224249047253281,"NFLS"
"128",2004,"4.5-4.9",4,4,0,4,0,4,4.04208898439027,0.200901913699496,23,96,124.130844284575,110.980764032008,120.961687036068,102.568064656424,0.0416666666666667,0.0322240618200407,0.0360422820557116,0.0330683218629986,0.0394088452183457,"NFLS"
"129",1973,"3.0-3.4",13,13.2480158730159,0.72444413360941,13.9920634920635,0.992063492063492,13.0236825396825,13.7008426467628,0.742646288578216,126,44,48.3816137566138,49.952380952381,50.975873015873,46.97584169486,0.295454545454545,0.273823356526732,0.280108039402606,0.255487189706926,0.291657204053077,"SS"
"130",1974,"3.0-3.4",22,22.0992753623188,0.375058491552579,22.9927536231884,0.992753623188406,19.0866920554321,23.1188692219807,0.947821845236996,138,65,116.998999010167,78.9060316860914,84.8857448119308,71.288973631486,0.338461538461538,0.18888431139824,0.291394119459201,0.224851558971648,0.324297967052929,"SS"
"131",1975,"3.0-3.4",17,41.2905982905983,30.8461597667743,23.9401709401709,3.29342757710559,29.8460801650457,19.7000609644203,1.61881222251601,117,52,83.4883154285328,65.889953042127,74.7806584941623,57.900366602596,0.326923076923077,0.494567390402596,0.363335680704837,0.399114968576742,0.340240694841077,"SS"
"132",1976,"3.0-3.4",11,11.2478448275862,0.724062560219607,11.9913793103448,0.991379310344828,11.025712143928,11.6404577789999,0.68709316367256,116,42,47.2091874201788,48.94531449553,51.9342696679875,45.1892126909804,0.261904761904762,0.238255421078875,0.244995449185232,0.212301284188932,0.257593728366134,"SS"
"133",1977,"3.0-3.4",11,12.984126984127,3.71408220850717,12.984126984127,1.4029896452114,13.976126984127,11.9222771977255,0.796823784372922,126,39,41.9769562223299,42.9697854605329,43.9760233679631,41.0552592065339,0.282051282051282,0.309315590090832,0.302168764516004,0.317812433088452,0.290395857391837,"SS"
"134",1978,"3.0-3.4",14,14.4958333333333,1.02420573901601,15.9833333333333,1.40242844935332,14.0497198879552,15.2657431272023,0.951496161569756,120,47,49.1504188712522,52.9542328042328,52.028919129841,50.2659894177963,0.297872340425532,0.294927971444245,0.301832969470492,0.270036743467481,0.303699246827072,"SS"
"135",1979,"3.0-3.4",17,20.969465648855,5.25399390511773,20.969465648855,1.98473282442748,22.9540810334703,18.8285866011414,1.10285664692833,131,53,65.0777989821883,64.9125690971308,71.8475229301993,58.2264359271474,0.320754716981132,0.322221494531403,0.323041684230332,0.319483262572191,0.323368351528499,"SS"
"136",1980,"3.0-3.4",16,18.232,3.3712525862059,18.976,1.71819440110833,19.9758709677419,17.4625748825372,1.1554581592873,125,53,55.976535732916,58.9541429316641,57.0411211659899,56.5294089977048,0.30188679245283,0.325707901735673,0.321877294052019,0.350201233065039,0.308911329379832,"SS"
"137",1981,"3.0-3.4",14,16.9758064516129,4.50009941502619,16.9758064516129,1.71808265589493,19.9274193548387,15.1875394343934,0.906256262725526,124,49,68.8484717106676,59.9163619169369,68.7931537314469,53.5670912104588,0.285714285714286,0.246567658363615,0.283325053599662,0.28967154831469,0.283523691341077,"SS"
"138",1982,"3.0-3.4",18,22.4673913043478,7.14388478294971,20.9782608695652,1.71949971476041,22.956468845869,19.300078670785,0.929341633123005,138,54,63.9301123927832,61.9445193729666,67.8756059253584,57.4414371671156,0.333333333333333,0.351436755911039,0.338662097662839,0.3382138329802,0.335995748411288,"SS"
"139",1983,"3.0-3.4",20,24.4642857142857,7.13913593544498,22.9761904761905,1.71830437258817,24.9523174603175,21.3431274261832,0.947882106768245,126,59,71.9040520317716,69.9134102534586,76.8284862152686,63.7365889985697,0.338983050847458,0.340235147018918,0.328637816305833,0.324779501582299,0.334864600718782,"SS"
"140",1984,"3.0-3.4",15,15.9922480620155,1.85839678310347,16.984496124031,1.40325066654075,16.999878875969,16.05378513862,0.856985330967381,129,54,64.1753131586835,63.9267523971696,69.8706564099818,58.3661996082465,0.277777777777778,0.249196260600586,0.265686828864827,0.243304983085007,0.275052774488881,"SS"
"141",1985,"3.0-3.4",17,17.992125984252,2.28094425151048,18.9842519685039,1.40307802251189,20.9527559055118,17.8367377954758,0.746798245299491,127,56,63.1977997431172,64.9315737303554,71.8371730654329,59.7248433234033,0.303571428571429,0.284695449167302,0.29237319962921,0.291670106317059,0.298648548961307,"SS"
"142",1986,"3.0-3.4",18,22.4697986577181,7.1475659320015,20.9798657718121,1.72042630550466,22.9596861962634,19.3730676251661,0.999084851056917,149,55,59.966693067656,60.9615954583473,61.9792541378565,58.1045840978896,0.327272727272727,0.374704648668338,0.344148895941328,0.370441472967642,0.333417198073873,"SS"
"143",1987,"3.0-3.4",18,22.471875,7.15074091987152,20.98125,2.22488588190496,22.9624606918239,19.2915460232243,1.15312336165307,160,59,85.8469057049865,71.9258274993859,82.8131102418563,64.1861120914098,0.305084745762712,0.261766860616092,0.291706758607388,0.277280500934718,0.300556388206696,"SS"
"144",1988,"3.0-3.4",17,17,0,17,0,14.0598657718121,17.5321489046065,0.795877192844182,150,59,67.4497404601571,66.9459175084175,68.9515916398785,63.0884576470845,0.288135593220339,0.25203951689098,0.253936321029023,0.203909227291578,0.277897884311595,"SS"
"145",1989,"3.0-3.4",16,16.4965517241379,1.31505505506792,16.9931034482759,0.993103448275862,16.9999521072797,16.6458597480204,0.698961336961469,145,54,78.8384872080089,62.9419897770009,69.8659240385742,57.8058229409628,0.296296296296296,0.209244904466687,0.269980397958203,0.243322511527848,0.287961642982245,"SS"
"146",1990,"3.0-3.4",20,23.9775280898876,5.26389804694729,23.9775280898876,1.98876404494382,25.9662286548594,21.8074339532062,1.10831518307993,178,56,69.9277768461066,65.9478447756894,73.8771787122647,60.0710472486656,0.357142857142857,0.342889895422475,0.363583194741893,0.351478347000663,0.363027364296378,"SS"
"147",1991,"3.0-3.4",15,15.4969325153374,1.31591874343947,15.9938650306748,0.993865030674847,15.999962129819,15.5553556743863,0.631205144007877,163,57,62.4688988626722,64.9500873170504,69.9024630926951,60.5120299355384,0.263157894736842,0.248074366564471,0.246248553179022,0.22888981906978,0.257062202192802,"SS"
"148",1992,"3.0-3.4",17,17.2484848484848,0.725490239875265,17.9939393939394,0.993939393939394,17.0181079083518,17.7009926439429,0.723127280424557,165,59,67.8513011291072,67.933194349082,70.9286762432868,63.2985264739159,0.288135593220339,0.254210082363262,0.264876980485793,0.239932687450409,0.27964304431695,"SS"
"149",1993,"3.0-3.4",20,21.989010989011,3.72256700842717,21.989010989011,1.40644315818423,22.9834861271325,20.9823439947968,0.862743167304265,182,65,78.9236154081129,77.9232490182741,86.8352904689302,70.6302800330815,0.307692307692308,0.278611298726067,0.282188066668707,0.26467909536568,0.297072926582893,"SS"
"150",1994,"3.0-3.4",20,22.9836956521739,4.54521027860947,22.9836956521739,1.72263748796252,25.9510869565217,21.1114860751316,0.838172827122177,184,61,70.1172316539754,68.9569546737356,73.9179017726534,64.4528371436069,0.327868852459016,0.32778954773339,0.333304969178518,0.351079864744247,0.327549368045556,"SS"
"151",1995,"3.0-3.4",25,29.1445035460993,4.85918386242788,29.9734042553191,2.22417399889607,31.9679997724428,27.2553401760584,1.22258039624478,188,73,123.897177045041,91.8996045449482,106.762279891812,80.6432718140269,0.342465753424658,0.235231376865869,0.3261537892762,0.299431595174229,0.337974136750211,"SS"
"152",1996,"3.0-3.4",25,27.6519337016575,3.46827577416209,28.9779005524862,1.98895027624309,29.9833333333333,26.9395112088137,1.17440103674821,181,71,83.2239289273003,82.9315308468719,85.9519967553889,76.7356147651727,0.352112676056338,0.332259412143503,0.349419578495327,0.348838124362172,0.35106920419227,"SS"
"153",1997,"3.0-3.4",24,31.956043956044,11.5997118419834,27.978021978022,1.98901098901099,30.9505190941655,25.6741502882561,1.05655090668602,182,70,93.3726665543165,81.9348349517572,88.8864116873823,75.2379604314843,0.342857142857143,0.342241955117075,0.341466752139005,0.348203043711787,0.341239317772794,"SS"
"154",1998,"3.0-3.4",22,26.4742857142857,7.15442720079173,24.9828571428571,1.72215337438277,26.9656814449918,23.2911721184987,0.926358656406771,175,70,87.0687175324675,82.9258116883117,90.8628881176295,75.703101021092,0.314285714285714,0.304061969264835,0.30126756234547,0.296773325211526,0.307664703352237,"SS"
"155",1999,"3.0-3.4",23,23.1243093922652,0.435871424319025,23.9944751381215,0.994475138121547,21.0496009821977,24.0039233023109,0.997439307049309,181,68,87.0210778999033,77.9428589103471,82.9110269484348,72.5998052046329,0.338235294117647,0.265732279469856,0.307846998090241,0.253881802661655,0.330633439506517,"SS"
"156",2000,"3.0-3.4",24,25.1194581280788,1.76172361261301,26.9852216748768,1.72351853758085,26.0146807784227,25.6721517104105,1.09328490905127,203,72,87.0502953865619,82.9459060928332,84.976405106138,77.4633424087627,0.333333333333333,0.288562583464324,0.325335184652452,0.30614004847498,0.331410327932176,"SS"
"157",2001,"3.0-3.4",20,20.9946524064171,1.86225291794522,21.9893048128342,1.40665092300212,21.9999424989937,21.0200400682947,0.854181439355532,187,68,83.9103372854787,79.9282014526779,85.880267006147,73.2845977103273,0.294117647058824,0.250203408609709,0.275113219279095,0.256169935957687,0.286827528908337,"SS"
"158",2002,"3.0-3.4",24,24.9949748743719,1.86277008134394,25.9899497487437,1.40710696155715,25.9999492411553,25.1968999275601,0.991442193712377,199,72,89.5777510974233,84.930629098842,91.8836809826797,77.8332230102804,0.333333333333333,0.279031060371093,0.306013861247827,0.282965908234089,0.323729365854887,"SS"
"159",2003,"3.0-3.4",27,33.219362745098,7.51691276966452,31.9754901960784,2.22510685996303,34.955834057761,29.1725059118922,1.20632620317157,204,71,86.1761165176413,81.9466900488572,89.8838334674538,75.6335150915969,0.380281690140845,0.385482243659676,0.390198678885192,0.388900124853022,0.385708714933617,"SS"
"160",1973,"3.5-3.9",18,22.1335978835979,4.84751966219022,22.9603174603175,2.21832140624979,24.9521904761905,20.2577820597879,1.22052283293762,126,44,48.3816137566138,49.952380952381,50.975873015873,46.97584169486,0.409090909090909,0.457479529205911,0.459644105497299,0.489490203893532,0.431238298855313,"SS"
"161",1974,"3.5-3.9",25,74.6644295302013,59.1848140515341,34.9328859060403,3.97818473500986,43.8187465989479,28.8029574980667,1.97867758466731,149,65,116.998999010167,78.9060316860914,84.8857448119308,71.288973631486,0.384615384615385,0.638162977135497,0.442715026463532,0.516208542388723,0.404031030758807,"SS"
"162",1975,"3.5-3.9",18,24.2047101449275,7.50017776604423,22.963768115942,2.21986458635849,25.9346768221729,20.1980730547585,1.22609989141287,138,52,83.4883154285328,65.889953042127,74.7806584941623,57.900366602596,0.346153846153846,0.289917337781802,0.348516990158728,0.346809955199812,0.348841885464901,"SS"
"163",1976,"3.5-3.9",16,19.96875,5.25311477542134,19.96875,1.984375,21.9530019685039,17.8095979907541,1.20112662087038,128,42,47.2091874201788,48.94531449553,51.9342696679875,45.1892126909804,0.380952380952381,0.422984403910004,0.407980829336047,0.422707435934848,0.394111712291656,"SS"
"164",1977,"3.5-3.9",13,13.4963503649635,1.31459833750105,13.992700729927,0.992700729927007,13.9999463288965,13.6308010503131,0.687488516798934,137,39,41.9769562223299,42.9697854605329,43.9760233679631,41.0552592065339,0.333333333333333,0.321518079907471,0.32564046061573,0.31835407698768,0.332011082471592,"SS"
"165",1978,"3.5-3.9",16,16.6617283950617,1.29748172331405,17.9851851851852,1.40373790635552,17.022056384743,17.254793300387,0.960392610590648,135,47,49.1504188712522,52.9542328042328,52.028919129841,50.2659894177963,0.340425531914894,0.338994636825101,0.339636403602991,0.327165289408828,0.343269743622675,"SS"
"166",1979,"3.5-3.9",21,29.1083333333333,8.22143342687835,27.95,2.62685308741413,31.9141315519013,24.0248063393705,1.39631290014899,140,53,65.0777989821883,64.9125690971308,71.8475229301993,58.2264359271474,0.39622641509434,0.447285153901721,0.430579168083418,0.444192510059203,0.412609941804273,"SS"
"167",1980,"3.5-3.9",21,21.4962962962963,1.02493601125167,22.9851851851852,1.40373790635552,21.0442233278054,22.4312287465917,1.12806423039185,135,53,55.976535732916,58.9541429316641,57.0411211659899,56.5294089977048,0.39622641509434,0.384023341474056,0.389882441541524,0.368930745007039,0.396806355210656,"SS"
"168",1981,"3.5-3.9",19,31.4045801526718,17.0110868532253,23.9618320610687,2.2189987562975,27.9083382266588,21.1464271790425,1.20910650205304,131,49,68.8484717106676,59.9163619169369,68.7931537314469,53.5670912104588,0.387755102040816,0.456140555808529,0.399921345262708,0.405684820550701,0.394765269145579,"SS"
"169",1982,"3.5-3.9",21,25.469387755102,7.14693760999536,23.9795918367347,1.72026814901399,25.9591370794893,22.4079658300053,0.98112334191431,147,54,63.9301123927832,61.9445193729666,67.8756059253584,57.4414371671156,0.388888888888889,0.398394227725105,0.387114018794045,0.382451644086038,0.390101065278248,"SS"
"170",1983,"3.5-3.9",20,23.9705882352941,5.2553729303141,23.9705882352941,1.98529411764706,25.9557734204793,21.7884197886122,1.11643607413405,136,59,71.9040520317716,69.9134102534586,76.8284862152686,63.7365889985697,0.338983050847458,0.33336908780471,0.342861092720167,0.337840489890076,0.341851048682588,"SS"
"171",1984,"3.5-3.9",22,28.2040441176471,7.49941708104513,26.9632352941176,2.62907493894755,29.9337145969499,24.2062193623344,1.38828221323834,136,54,64.1753131586835,63.9267523971696,69.8706564099818,58.3661996082465,0.407407407407407,0.43948432394725,0.421783279816846,0.428416106774596,0.41473009249885,"SS"
"172",1985,"3.5-3.9",23,29.2056737588652,7.50127833110961,27.9645390070922,2.22020933936149,30.9360688956434,25.1492375544295,1.18372902871824,141,56,63.1977997431172,64.9315737303554,71.8371730654329,59.7248433234033,0.410714285714286,0.462131179844532,0.430677055868412,0.430641512959666,0.421085031872737,"SS"
"173",1986,"3.5-3.9",22,22.4968944099379,1.0258793948851,23.9875776397516,1.40542962720308,22.0371118012422,23.3409959438477,1.02618240590373,161,55,59.966693067656,60.9615954583473,61.9792541378565,58.1045840978896,0.4,0.375156495365791,0.393486710106551,0.355556260038666,0.401706617579858,"SS"
"174",1987,"3.5-3.9",22,34.4293785310734,17.0443653368129,26.9717514124294,2.22343482508454,30.9321712891628,24.0516482160123,1.15322971508922,177,59,85.8469057049865,71.9258274993859,82.8131102418563,64.1861120914098,0.372881355932203,0.401055556380684,0.374993967398702,0.373517806526348,0.3747173248593,"SS"
"175",1988,"3.5-3.9",23,26.9753086419753,5.261171622407,26.9753086419753,1.98765432098765,28.9628862817269,24.9056735000979,1.13528605796256,162,59,67.4497404601571,66.9459175084175,68.9515916398785,63.0884576470845,0.389830508474576,0.39993198577109,0.402941802068566,0.420046667421322,0.394773852919652,"SS"
"176",1989,"3.5-3.9",23,47.341935483871,30.9105197130071,29.9548387096774,2.98279492367675,35.8838290741517,25.7694855135547,1.49069030673816,155,54,78.8384872080089,62.9419897770009,69.8659240385742,57.8058229409628,0.425925925925926,0.600492692851439,0.475911848605443,0.513609883043121,0.445793939130893,"SS"
"177",1990,"3.5-3.9",21,30.9502487562189,10.2565576890474,25.9751243781095,2.22494326119382,30.9253731343284,22.861388454478,1.08633970978054,201,56,69.9277768461066,65.9478447756894,73.8771787122647,60.0710472486656,0.375,0.44260307065578,0.393873741688747,0.418605226585274,0.380572497094028,"SS"
"178",1991,"3.5-3.9",26,29.9774011299435,5.26374208644927,29.9774011299435,1.98870056497175,31.9660374935799,27.8569442420819,1.14520501646385,177,57,62.4688988626722,64.9500873170504,69.9024630926951,60.5120299355384,0.456140350877193,0.479877213713083,0.461545201373023,0.457294866007666,0.46035382174019,"SS"
"179",1992,"3.5-3.9",22,22.6629001883239,1.29932767008313,23.9887005649718,1.40622365524104,23.0168528505393,23.2676048383236,0.963871619385999,177,59,67.8513011291072,67.933194349082,70.9286762432868,63.2985264739159,0.372881355932203,0.334008336040617,0.353121928018036,0.324507012813703,0.367585252524192,"SS"
"180",1993,"3.5-3.9",27,32.9672131147541,6.44785588173677,32.9672131147541,2.4361045529319,35.9507295982706,29.8146112127848,1.39209166670671,183,65,78.9236154081129,77.9232490182741,86.8352904689302,70.6302800330815,0.415384615384615,0.417710376599971,0.423072876581709,0.414010587217806,0.422122228579872,"SS"
"181",1994,"3.5-3.9",23,28.9677419354839,7.22887370742262,26.9784946236559,1.98924731182796,30.9354838709677,24.5240740436789,0.98975639540907,186,61,70.1172316539754,68.9569546737356,73.9179017726534,64.4528371436069,0.377049180327869,0.413132995301897,0.391236746914108,0.418511390733396,0.380496423905079,"SS"
"182",1995,"3.5-3.9",27,58.8324607329843,39.3927759266654,34.9581151832461,3.72626301355138,41.8900248002205,30.0893444733896,1.82785889578824,191,73,123.897177045041,91.8996045449482,106.762279891812,80.6432718140269,0.36986301369863,0.474849081602534,0.380394620372365,0.392367274684184,0.373116613407988,"SS"
"183",1996,"3.5-3.9",24,25.1187150837989,1.76076513532352,26.9832402234637,2.22607297557972,26.016634235139,25.69070493861,1.31992156419698,179,71,83.2239289273003,82.9315308468719,85.9519967553889,76.7356147651727,0.338028169014085,0.301820827345716,0.325367685220795,0.302687956269124,0.334795062465181,"SS"
"184",1997,"3.5-3.9",26,40.9193548387097,13.6616209090776,31.9677419354839,2.4363204430908,37.9032258064516,28.2883669598881,1.23968601082091,186,70,93.3726665543165,81.9348349517572,88.8864116873823,75.2379604314843,0.371428571428571,0.438236973931832,0.390160570339909,0.426423174104036,0.375985297815841,"SS"
"185",1998,"3.5-3.9",28,36.12,8.23255326938935,34.96,2.98476129698842,38.9313300492611,31.0750642101233,1.57288803343988,175,70,87.0687175324675,82.9258116883117,90.8628881176295,75.703101021092,0.4,0.414844745893162,0.421581643739612,0.428462388283996,0.410486014324107,"SS"
